Title,Description,Topic,Topic_isced,Size,Name,Discipline,Discipline_isced,Biography,Nationality,Gender,Position,Affiliation,Country_University,Year,Location,Notes
A Comparative Analysis of Reputation Mechanisms for Social Networks,"This paper compares the ability of two synthetic reputation voting systems, one democratic and one meritocratic, to correctly identify high and low ability individuals connected via a network. We 􏰄nd that in the long run, both systems do well at identifying ability level. However, the speed of convergence is di􏰃erent for each system.","Voting, Political Science, Social Networks",Social and behavioural sciences,4,Andrew Stout,Computer Science,Computing,"I am a PhD student in Computer Science at the University of Massachusetts.

The general unifying theme of my research interests is to understand-by-building systems that continually adapt, building on previous adaptations, driven not (or not only) by external pressures, but by forces within the system: systems that display bootstrapping, unbounded, intrinsic adaptation. My driving interest is in discovering representations and algorithms for constructive, grounded, long-term, domain-general cognitive development in robots. I have a sustained secondary interest in evolutionary computation, self-organization, and artificial life.

I have a webpage, but it's pretty minimal...

When I'm not pursuing these interests, I enjoy ultimate frisbee and volleyball; I'm a news junkie and a religious watcher of The Daily Show; I'm in for some World Cup watching. ",,Male,PhD,University of Massachusetts - Amherst,US,2006,Santa Fe,
A Comparative Analysis of Reputation Mechanisms for Social Networks,"This paper compares the ability of two synthetic reputation voting systems, one democratic and one meritocratic, to correctly identify high and low ability individuals connected via a network. We 􏰄nd that in the long run, both systems do well at identifying ability level. However, the speed of convergence is di􏰃erent for each system.","Voting, Political Science, Social Networks",Social and behavioural sciences,4,Jack Waddell,Physics,Physical sciences,"I’m a third year physics student at the University of Michigan, Ann Arbor. I work in Michal Zochowski’s Lab, studying neuroscience with a physics perspective. In particular, I’m working on projects involving neural plasticity, which mediates learning and memory. This involves analysis of rat spatial learning experiments and simulations of coupled non-linear oscillators acting on a plastic network, such that the coupling between oscillators changes based on the synchrony between them.

In general, I’m interested in stochastic processes, dynamics (on/of) networks, information theory, computation theory, and what might be called unification theories of complex systems (those that examine over-arching aspects of complex systems that operate externally to the specific subject areas; e.g. network theory, for which many analyses can be applied whether the networks represent social, technological, etc. relationships). ",,Male,PhD,"University of Michigan, Ann Arbor",US,2006,Santa Fe,
Effects of Nutrient Limitation on the Dynamics of an Estuarine Food Web,"Estuaries are defined by their shifting salinity and nutrients, yet food web models rarely incorporate these impacts on producers. This study combined a box model of abiotic conditions with a food web model of trophic levels to study how nutrient limitation affects Chesapeake Bay biota. Using ac- tual data, the model tested the hypothesis that nutrient limitation affects lower trophic levels more than higher ones. Without nutrient limitation, the entire food web persisted with higher abundances of species directly feed- ing on trophic level one. Nutrient limitation reduced phytoplankton GPP, but those consumers not directly feeding on phytoplankton were hurt most by reduced GPP, counter to predictions. Additionally, the model predicts that reductions in silica suppress diatom populations, which again affects indirectly-linked species most strongly. The generally greater effects of nu- trient limitation, and corresponding GPP suppression, on species indirectly linked to phytoplankton may be due to a magnification of trophic transfer inefficiency along food chains. However, as the silica example shows, limita- tion of specific nutrients will have an asymmetric affect on the Chesapeake Bay food web because those species trophically linked to species dependent on the nutrient will be affected more than species not linked to affected pro- ducers. This model illustrates the utility of basing producer growth rates to actual nutrient fluctuations in given environments, a step toward realistic food-web modelling of Chesapeake Bay and other estuaries.",Marine Sciences,Life sciences,2,Sandra Arndt,Marine Sciences,Physical sciences,"I am a PhD student in the Reactive Transport Group at the University of Utrecht, the Netherlands. My PhD research focuses on the interdisciplinary, theoretical understanding of estuarine system. The aim of my work is to develop a coupled estuarine model which can be used to understand the complex interactions between physical, ecological and biogeochemical processes in the estuarine environment.

I studied Marine Sciences at the University of Oldenburg, Germany and the University of Las Palmas, Spain. My interests mainly include oceanography, biogeochemistry and any kind of mathematical modeling.

In my non-scientific life, I enjoy playing basketball, cycling and hiking. ",,Female,PhD,Universiteit Utrecht,The Netherlands,2006,Santa Fe,
Effects of Nutrient Limitation on the Dynamics of an Estuarine Food Web,"Estuaries are defined by their shifting salinity and nutrients, yet food web models rarely incorporate these impacts on producers. This study combined a box model of abiotic conditions with a food web model of trophic levels to study how nutrient limitation affects Chesapeake Bay biota. Using ac- tual data, the model tested the hypothesis that nutrient limitation affects lower trophic levels more than higher ones. Without nutrient limitation, the entire food web persisted with higher abundances of species directly feed- ing on trophic level one. Nutrient limitation reduced phytoplankton GPP, but those consumers not directly feeding on phytoplankton were hurt most by reduced GPP, counter to predictions. Additionally, the model predicts that reductions in silica suppress diatom populations, which again affects indirectly-linked species most strongly. The generally greater effects of nu- trient limitation, and corresponding GPP suppression, on species indirectly linked to phytoplankton may be due to a magnification of trophic transfer inefficiency along food chains. However, as the silica example shows, limita- tion of specific nutrients will have an asymmetric affect on the Chesapeake Bay food web because those species trophically linked to species dependent on the nutrient will be affected more than species not linked to affected pro- ducers. This model illustrates the utility of basing producer growth rates to actual nutrient fluctuations in given environments, a step toward realistic food-web modelling of Chesapeake Bay and other estuaries.",Marine Sciences,Life sciences,2,William Burnside,Biology,Life sciences,"I'm a first-year PhD student in biology at the U. of New Mexico working with Jim Brown. I'm most interested in the metabolic basis of ecology, mechanisms behind ecological patterns, and using ecological analogies to inform other disciplines and vice versa. My academic background is primarily in ecology and environmental studies with some human biology and anthropology.",,Male,PhD,University of New Mexico,Mexico,2006,Santa Fe,
A Stochastic Modeling Framework for Regulatory Networks Applied to the Yeast Cell Cycle,"The interactions between proteins within cells constitute a network of processes that operate on different time scales, allowing living organisms to respond to their environment. To understand the enormous complexity of these systems, a wide variety of computational models have been introduced at various levels of detail. In this project, we develop an analytical framework based on asynchronous Boolean dynamics to investigate the qualitative dynamical properties of regulatory networks.
As opposed to the common synchronous modeling, we assign rates to the different molecular processes involved in gene regulation and investigate the effects of a stochastic updating mechanism in a simple model of the yeast cell cycle. We model the transitions between different states of the Boolean network as independent Poisson processes. Two different updating schemes are proposed and investigated using both a master equation approach and Monte Carlo simulation.
We find that introducing biologically inspired rates increases the probability of the system to reach the biological G1 stationary state. We investigate which rate parameters most strongly affect the probability of reaching this state and discuss the underlying mechanisms.","Biology, Genetics",Life sciences; Mathematics and statistics,4,Stefan Braunewell,Physics,Physical sciences,"I'm a PhD student in the Institute for Theoretical Physics at the University of Bremen and I'm working on questions of structure and dynamics of complex networks. Right now I'm focussing on gene regulatory networks and aspects of dynamical stability using computer simulation methods.
I studied physics at the University of Heidelberg and wrote my diploma thesis on Theoretical Particle Physics. (Heidelberg web page)
I enjoy playing football (anybody keen on watching world cup games?), cycling, reading, music and am very interested in politics. ",,Male,PhD,University of Bremen,Germany,2006,Santa Fe,
A Stochastic Modeling Framework for Regulatory Networks Applied to the Yeast Cell Cycle,"The interactions between proteins within cells constitute a network of processes that operate on different time scales, allowing living organisms to respond to their environment. To understand the enormous complexity of these systems, a wide variety of computational models have been introduced at various levels of detail. In this project, we develop an analytical framework based on asynchronous Boolean dynamics to investigate the qualitative dynamical properties of regulatory networks.
As opposed to the common synchronous modeling, we assign rates to the different molecular processes involved in gene regulation and investigate the effects of a stochastic updating mechanism in a simple model of the yeast cell cycle. We model the transitions between different states of the Boolean network as independent Poisson processes. Two different updating schemes are proposed and investigated using both a master equation approach and Monte Carlo simulation.
We find that introducing biologically inspired rates increases the probability of the system to reach the biological G1 stationary state. We investigate which rate parameters most strongly affect the probability of reaching this state and discuss the underlying mechanisms.","Biology, Genetics",Life sciences; Mathematics and statistics,4,Brian Chapados,Biology,Life sciences,"I am a structural biologist at The Scripps Research Institute in La Jolla, CA, USA. I'm currently studying enzymes involved in DNA replication and repair using a combination of X-ray crystallography and biochemistry (if this sentence made no sense to you, try this). I have a strong background in biochemistry, molecular biology and biophysics. I've learned most of what I know about the mathematics of complex systems on my own without any ""formal"" training.
For the last few years I've studied the detailed chemical mechanisms of a few proteins and enzymes underlying key biological processes. That said, I'm always looking for ways to integrate biological information across different scales. I'm interested in studying complex systems because I see it as a way of unifying common principles shared among several fields.
Aside from work, I also enjoy music (especially jazz), sailing, and hockey (go Sabres!). ",,Male,,The Scripps Research Institute,US,2006,Santa Fe,
A Stochastic Modeling Framework for Regulatory Networks Applied to the Yeast Cell Cycle,"The interactions between proteins within cells constitute a network of processes that operate on different time scales, allowing living organisms to respond to their environment. To understand the enormous complexity of these systems, a wide variety of computational models have been introduced at various levels of detail. In this project, we develop an analytical framework based on asynchronous Boolean dynamics to investigate the qualitative dynamical properties of regulatory networks.
As opposed to the common synchronous modeling, we assign rates to the different molecular processes involved in gene regulation and investigate the effects of a stochastic updating mechanism in a simple model of the yeast cell cycle. We model the transitions between different states of the Boolean network as independent Poisson processes. Two different updating schemes are proposed and investigated using both a master equation approach and Monte Carlo simulation.
We find that introducing biologically inspired rates increases the probability of the system to reach the biological G1 stationary state. We investigate which rate parameters most strongly affect the probability of reaching this state and discuss the underlying mechanisms.","Biology, Genetics",Life sciences; Mathematics and statistics,4,Sebastian Fallert,Chemistry,Physical sciences,"I am a first-year PhD student in the Department of Chemistry of the University of Cambridge, UK. Currently, I am working on the Contact Process, a model for the spread of an epidemic, on complex networks. In general, I'm very interested in processes like these particularly in their dynamics on networks.
My undergraduate degree was in physics, but I'm also very interested in computer science... ",,Male,PhD,University of Cambridge,UK,2006,Santa Fe,
A Stochastic Modeling Framework for Regulatory Networks Applied to the Yeast Cell Cycle,"The interactions between proteins within cells constitute a network of processes that operate on different time scales, allowing living organisms to respond to their environment. To understand the enormous complexity of these systems, a wide variety of computational models have been introduced at various levels of detail. In this project, we develop an analytical framework based on asynchronous Boolean dynamics to investigate the qualitative dynamical properties of regulatory networks.
As opposed to the common synchronous modeling, we assign rates to the different molecular processes involved in gene regulation and investigate the effects of a stochastic updating mechanism in a simple model of the yeast cell cycle. We model the transitions between different states of the Boolean network as independent Poisson processes. Two different updating schemes are proposed and investigated using both a master equation approach and Monte Carlo simulation.
We find that introducing biologically inspired rates increases the probability of the system to reach the biological G1 stationary state. We investigate which rate parameters most strongly affect the probability of reaching this state and discuss the underlying mechanisms.","Biology, Genetics",Life sciences; Mathematics and statistics,4,Christoph Neugebauer,Chemistry,Physical sciences,"I am a second-year PhD student in the Department of Chemistry of the University of Cambridge, UK. I am currently working on critical phenomena in non-equilibrium statistical mechanics, in particular on absorbing-state phase transitions that occur, for example, in models for the spread of epidemics. My studies focus on the effect of disorder on the critical behavior.
I studied physics as my undergraduate degree, also at the University of Cambridge.
My favorite sport is football (soccer), but I also enjoy playing tennis, table tennis and badminton. ",,Male,PhD,University of Cambridge,UK,2006,Santa Fe,
Homophily and Structure in Multiplex Networks,"A large body of work attests to the prevalence of homophily—similarity between individuals—in social networks, though which mechanisms are responsible for the prevalence of homophily remains subject to debate. Additionally, there is a paucity of work examining the effect of multiple types of ties on social influence processes and network homophily generally. This project explored the dynamics of homophily within a multiplex network and the effect of social influence on network structure itself.","Computer Science, Sociology",Social and behavioural sciences,3,Basit Chaudhry,"Physician Researcher, Medicine",Health,"I am a physician researcher studying the dynamics of healthcare systems and health services delivery. My general interest is in developing methods to improve health system quality and efficiency. My current research involves simulation modeling of healthcare systems, including the impacts of alternative policy options. A specific content focus of my work is the use of information technology and the internet to improve healthcare delivery. My research has focused technology diffusion and synthesizing clinical impacts of information technology. I am also working on issues related to digital healthcare identity.
A developing area of interest of mine is the aggregation and flow of information across large ""human in the loop"" networks. What are the schema that exist in such groups to share information? The information held by any single actor in these networks is limited. Across the group, information may follow a power law distribution with skewed long tail distribution. How can information be aggregated across such networks and then utilized by individual actors? ",,Male,,UCLA/RAND,US,2006,Santa Fe,
Homophily and Structure in Multiplex Networks,"A large body of work attests to the prevalence of homophily—similarity between individuals—in social networks, though which mechanisms are responsible for the prevalence of homophily remains subject to debate. Additionally, there is a paucity of work examining the effect of multiple types of ties on social influence processes and network homophily generally. This project explored the dynamics of homophily within a multiplex network and the effect of social influence on network structure itself.","Computer Science, Sociology",Social and behavioural sciences,3,Christopher Marton,Engineering,Engineering and engineering trades,"I am a PhD candidate in Chemical Engineering at MIT. My research is focused on nanoscale process systems engineering. More specifically, I am interested in the development of design procedures for self-assembling systems.
Prior to coming to MIT, I attended the University of Waterloo in Ontario, Canada. While at UW, I was involved in reserach into data clustering and superstructure optimization. I also worked as a co-op student at Imperial Oil in Toronto. ",,Male,PhD,Massachusetts Institute of Technology,US,2006,Santa Fe,
Homophily and Structure in Multiplex Networks,"A large body of work attests to the prevalence of homophily—similarity between individuals—in social networks, though which mechanisms are responsible for the prevalence of homophily remains subject to debate. Additionally, there is a paucity of work examining the effect of multiple types of ties on social influence processes and network homophily generally. This project explored the dynamics of homophily within a multiplex network and the effect of social influence on network structure itself.","Computer Science, Sociology",Social and behavioural sciences,3,Hana Shepherd,Sociology,Social and behavioural sciences,"Hello! I'm in my second year of the sociology Ph.D. program at Princeton (after a short gig in social psychology). I'm primarily interested in gaining better understandings of the mechanisms behind group-based inequality, especially racial inequality, which means trying to understand simultaneous processes occuring at the level of individual agents, organizations and institutions over time. I'm especially interested in how traditional concepts such as hegemony or ideology might be rethought in terms of how information, forms of classification and other cognitive processes, and norms emerge and flow across networks. ",,Female,PhD,Princeton University,US,2006,Santa Fe,
An Optimization Algorithm Based on the Small-World Phenomenon,"We propose an optimization algorithm, called the small-world algorithm (SWA), based on searching mechanisms in social networks. The SWA emphasizes local rather than global search to find the solutions for optimization problems. We investigate two encoding strategies, binary encoding and decimal encoding, in the SWA and test them by function optimization and 0- 1 multidimensional knapsack problems. Simulation studies show that compared with the corresponding genetic algorithm (GA) the SWA is capable of preserving diversity in the set of candidate solutions, avoiding premature of the population, overcoming the “GA deceptive problem” and it converges faster. These properties suggest that the SWA is a useful method for solving complicated optimization problems.","Computer Science, Sociology",Social and behavioural sciences,3,Haifeng Du,"Computer Science, Public Health",Computing; Social and behavioural sciences,"I am a Postdoc. in Morrison Institute for Population and Resource Studies of Stanford University. I received my Ph.D. from Xi’an Jiaotong University in 2002. My research interests include artificial algorithms and simulation. Now, my researches focus on the social network analysis and modeling for the cultural transmission during the process of rural-urban migration in China. ",,Female,PostDoc,Stanford University,US,2006,Santa Fe,
An Optimization Algorithm Based on the Small-World Phenomenon,"We propose an optimization algorithm, called the small-world algorithm (SWA), based on searching mechanisms in social networks. The SWA emphasizes local rather than global search to find the solutions for optimization problems. We investigate two encoding strategies, binary encoding and decimal encoding, in the SWA and test them by function optimization and 0- 1 multidimensional knapsack problems. Simulation studies show that compared with the corresponding genetic algorithm (GA) the SWA is capable of preserving diversity in the set of candidate solutions, avoiding premature of the population, overcoming the “GA deceptive problem” and it converges faster. These properties suggest that the SWA is a useful method for solving complicated optimization problems.","Computer Science, Sociology",Computing; Mathematics and statistics,3,Jie Shao,Zoology,Life sciences,"I am a second-year PhD student in Zoology at the University of Oklahoma. My research interests are focused on the spontaneous increase of diversity in a digital ecosystem, particularly through the interactions among organisms. Those interactions create an ever-changing biotic environment with novel niches and thus may drive the continuous emergence of new species as well as maintain the diversity (coexistence of multiple interacting species) in the ecosystem. In my free time, I enjoy listening to Chinese classic music and playing basketball. ",,Female,PhD,University of Oklahoma,US,2006,Santa Fe,
An Optimization Algorithm Based on the Small-World Phenomenon,"We propose an optimization algorithm, called the small-world algorithm (SWA), based on searching mechanisms in social networks. The SWA emphasizes local rather than global search to find the solutions for optimization problems. We investigate two encoding strategies, binary encoding and decimal encoding, in the SWA and test them by function optimization and 0- 1 multidimensional knapsack problems. Simulation studies show that compared with the corresponding genetic algorithm (GA) the SWA is capable of preserving diversity in the set of candidate solutions, avoiding premature of the population, overcoming the “GA deceptive problem” and it converges faster. These properties suggest that the SWA is a useful method for solving complicated optimization problems.",Computer Science,Computing; Mathematics and statistics,3,,,,,,,,,,2006,Santa Fe,"M. Feldman is listed in the project, but he does not appear in the participants list."
Community Structure in Small-World and Scale-Free Networks,"The community structure of small-world networks and scale-free networks are explored in the framework of the modularity using computing simulations. We find: first, community structure in small-world networks is clear, but in scale-free networks it is not; second, community structure is affected by the density of the network, namely, the sparser the network connections, the clearer is the community structure; third, modularity in small-world networks is a dynamic variable which changes as a function of the probability of rewiring connections but not monotonically.","Computer Science, Sociology",Social and behavioural sciences; Mathematics and statistics,5,Haifeng Du,"Computer Science, Public Health",Computing; Social and behavioural sciences,"I am a Postdoc. in Morrison Institute for Population and Resource Studies of Stanford University. I received my Ph.D. from Xi’an Jiaotong University in 2002. My research interests include artificial algorithms and simulation. Now, my researches focus on the social network analysis and modeling for the cultural transmission during the process of rural-urban migration in China. ",,Female,PostDoc,Stanford University,US,2006,Santa Fe,
Community Structure in Small-World and Scale-Free Networks,"The community structure of small-world networks and scale-free networks are explored in the framework of the modularity using computing simulations. We find: first, community structure in small-world networks is clear, but in scale-free networks it is not; second, community structure is affected by the density of the network, namely, the sparser the network connections, the clearer is the community structure; third, modularity in small-world networks is a dynamic variable which changes as a function of the probability of rewiring connections but not monotonically.","Computer Science, Sociology",Social and behavioural sciences; Mathematics and statistics,5,,,,,,,,,,2006,Santa Fe,"M. Feldman is listed in the project, but he does not appear in the participants list."
Community Structure in Small-World and Scale-Free Networks,"The community structure of small-world networks and scale-free networks are explored in the framework of the modularity using computing simulations. We find: first, community structure in small-world networks is clear, but in scale-free networks it is not; second, community structure is affected by the density of the network, namely, the sparser the network connections, the clearer is the community structure; third, modularity in small-world networks is a dynamic variable which changes as a function of the probability of rewiring connections but not monotonically.","Computer Science, Sociology",Social and behavioural sciences; Mathematics and statistics,5,,,,,,,,,,2006,Santa Fe,"S. Li is listed in the project, but he does not appear in the participants list."
Community Structure in Small-World and Scale-Free Networks,"The community structure of small-world networks and scale-free networks are explored in the framework of the modularity using computing simulations. We find: first, community structure in small-world networks is clear, but in scale-free networks it is not; second, community structure is affected by the density of the network, namely, the sparser the network connections, the clearer is the community structure; third, modularity in small-world networks is a dynamic variable which changes as a function of the probability of rewiring connections but not monotonically.","Computer Science, Sociology",Social and behavioural sciences; Mathematics and statistics,5,,,,,,,,,,2006,Santa Fe,"X. Jin is listed in the project, but he does not appear in the participants list."
Community Structure in Small-World and Scale-Free Networks,"The community structure of small-world networks and scale-free networks are explored in the framework of the modularity using computing simulations. We find: first, community structure in small-world networks is clear, but in scale-free networks it is not; second, community structure is affected by the density of the network, namely, the sparser the network connections, the clearer is the community structure; third, modularity in small-world networks is a dynamic variable which changes as a function of the probability of rewiring connections but not monotonically.","Computer Science, Sociology",Social and behavioural sciences; Mathematics and statistics,5,,,,,,,,,,2006,Santa Fe,"Z. Yue is listed in the project, but he does not appear in the participants list."
Exploring the Delay Embedding of an Electroencephalogram Signal,"One can hardly argue against the observation that the brain is a nonlinear system. And yet, most traditional methods of analyzing brain activity, whether recorded by electroencephalogram (EEG), magnetic resonance imaging (MRI) or otherwise have tended to stick with linear analysis tools. Much of the reason for this derives from the fact that no one has yet developed a generalized scheme for nonlinear analysis. In this study we adopt a technique for time series analysis known as delay embedding ?. We apply this to a series of EEG scalp recordings. Delay embedding promises to reconstruct the hidden dynamics of a system by revealing a multi-dimensional space topologically equivalent to the internal phase space. However, this promise depends upon a relatively noise-free signal ?. Unfortunately, noise frequently dominates EEG signals recorded from the scalp. In this study, we applied delay embedding to sev- eral EEG signals. The results looked promising at first, but after further analysis, we found that they appear more ambiguous than we originally hoped necessitating further research.","Nonlinear Dynamics, Neuroscience",Life sciences,1,Alessandro Gagliardi,Neuroscience,Social and behavioural sciences,"Alessandro is a graduate student in the Integrative Neuroscience Program and works in the Rutgers University Mind Brain Analysis (RUMBA) Lab under Stephen Hanson.
Research interests include computational modeling and implicit vs. explicit problem solving.
He received his BA in Computer Science from UC Santa Cruz and has worked in the labs of Gary Marcus and Mark Gluck. ",,,PhD,Rutgers University,US,2006,Santa Fe,
The Dynamics and Semantics of Collaborative Tagging,"The debate within the Web community over the optimal means by which to organize information often pits formalized classifications (such as the Semantic Web) against distributed collaborative tagging systems. A number of questions remain unanswered, however, regarding the nature of collaborative tag- ging systems including the dynamics of such systems and whether coherent clas- sification schemes can emerge from the user community. Currently millions of users are using collaborative tagging without centrally organizing principles for tagging behavior, which marks a system exhibiting features considered to be in- dicative of a complex system. If this is the case, it remains to be seem whether user behavior over time leads to emergent classification schemes that could be formalized by the Semantic Web.
This paper uses data from “popular” and newly tagged sites on the social book- marking site del.icio.us to examine the dynamics of such collaborative tagging systems, in particular whether the distribution of tag frequencies stabilizes, indi- cating a degree of cohesion or consensus among users about the optimal tags to describe particular sites. We use tag co-occurrence networks for a sample domain of tags to analyze the meaning of particular tags given their relationship to other tags (using a structuralist approach to meaning) and automatically create an on- tology. We also produce a generative model of collaborative tagging in order to model and understand some of the basic dynamics behind the process.",Computer Science,Social and behavioural sciences; Computing,3,Harry Halpin,,,,,Male,,University of Edinburgh,UK,2006,Santa Fe,
The Dynamics and Semantics of Collaborative Tagging,"The debate within the Web community over the optimal means by which to organize information often pits formalized classifications (such as the Semantic Web) against distributed collaborative tagging systems. A number of questions remain unanswered, however, regarding the nature of collaborative tag- ging systems including the dynamics of such systems and whether coherent clas- sification schemes can emerge from the user community. Currently millions of users are using collaborative tagging without centrally organizing principles for tagging behavior, which marks a system exhibiting features considered to be in- dicative of a complex system. If this is the case, it remains to be seem whether user behavior over time leads to emergent classification schemes that could be formalized by the Semantic Web.
This paper uses data from “popular” and newly tagged sites on the social book- marking site del.icio.us to examine the dynamics of such collaborative tagging systems, in particular whether the distribution of tag frequencies stabilizes, indi- cating a degree of cohesion or consensus among users about the optimal tags to describe particular sites. We use tag co-occurrence networks for a sample domain of tags to analyze the meaning of particular tags given their relationship to other tags (using a structuralist approach to meaning) and automatically create an on- tology. We also produce a generative model of collaborative tagging in order to model and understand some of the basic dynamics behind the process.",Computer Science,Social and behavioural sciences; Computing,3,Valentin Robu,Computer Science,Computing," I am a third-year PhD student at CWI, Dutch National Research Center for Mathematics and Computer Science, Amsterdam.
My research mostly deals with simulation of electronic markets as coordination mechanisms between autonomous, self-interested agents. There are two main perspectives to be considered in this research: 1. modeling the structure of the market itself, such as to insure some desirable properties (e.g. incentive compatibility, revenue equivalence etc.), 2. modeling the preferences, risk attitude, learning and adaptation of the participating agents themselves and examining (through simulations) the effect they have, both on individual agent outcomes and the reached market equilibrium. In my work, I mostly take the second approach. In order to model agent learning, I use a variety of techniques including probabilistic learning, evolutionary computation, RL etc. If you want to know more about it, here is my homepage. Regarding to my non-scientific life (yep, there is one!), I enjoy sports, reading, listening to good music, going out, travelling to exotic places (well, if the budget permits). ",,Male,PhD,"CWI, Dutch National Research Center for Mathematics and Computer Science",The Netherlands,2006,Santa Fe,
The Dynamics and Semantics of Collaborative Tagging,"The debate within the Web community over the optimal means by which to organize information often pits formalized classifications (such as the Semantic Web) against distributed collaborative tagging systems. A number of questions remain unanswered, however, regarding the nature of collaborative tag- ging systems including the dynamics of such systems and whether coherent clas- sification schemes can emerge from the user community. Currently millions of users are using collaborative tagging without centrally organizing principles for tagging behavior, which marks a system exhibiting features considered to be in- dicative of a complex system. If this is the case, it remains to be seem whether user behavior over time leads to emergent classification schemes that could be formalized by the Semantic Web.
This paper uses data from “popular” and newly tagged sites on the social book- marking site del.icio.us to examine the dynamics of such collaborative tagging systems, in particular whether the distribution of tag frequencies stabilizes, indi- cating a degree of cohesion or consensus among users about the optimal tags to describe particular sites. We use tag co-occurrence networks for a sample domain of tags to analyze the meaning of particular tags given their relationship to other tags (using a structuralist approach to meaning) and automatically create an on- tology. We also produce a generative model of collaborative tagging in order to model and understand some of the basic dynamics behind the process.",Computer Science,Social and behavioural sciences; Computing,3,Hana Shepherd,Sociology,Social and behavioural sciences,"Hello! I'm in my second year of the sociology Ph.D. program at Princeton (after a short gig in social psychology). I'm primarily interested in gaining better understandings of the mechanisms behind group-based inequality, especially racial inequality, which means trying to understand simultaneous processes occuring at the level of individual agents, organizations and institutions over time. I'm especially interested in how traditional concepts such as hegemony or ideology might be rethought in terms of how information, forms of classification and other cognitive processes, and norms emerge and flow across networks. ",,Female,PhD,Princeton University,US,2006,Santa Fe,
Robustness Analysis of the Heat Shock Response using semiquantitative Reasoning,"The Heat Shock Response (HSR) is a universal procedure among organisms that repairs protein damage in- duced by heat and other stresses. It is a simple biological mechanism that is yet rich enough to be analyzed from the perspective of robustness and efficiency. A series of papers by El-Samad et al. [1], [2] have presented a control theoretical approach for studying HSR in Escherichia coli bacteria. They argue that the complexity of the HSR control mechanism is necessary to achieve the observed robustness of such biological systems.
We extend the control theoretical approach, applying interval analysis to Lyapunov’s indirect method, and consider the robustness of the HSR with respect to uncertainties in the individual chemical reaction rates. In order to design alternative control mechanisms for the HSR we compute the optimal control to the protein damage-repair cycle. Furthermore we propose a novel reduced order model of the HSR.",Biology,Social and behavioural sciences,5,Heinz Koeppl,Engineering,Engineering and engineering trades,"Heinz got his M.Sc. in Physics from Graz Karl-Franzens University, Austria and his Ph.D. in Electrical Engineering and Information Technology from Graz University of Technology. He is currently a PostDoc at University of California Berkeley, Department of Electrical Engineering and Computer Sciences. In collaboration with Prof. Leon Chua he works on Adaptive Cellular Nonlinear Networks for signal processing applications.

The background from his Ph.D. research is in nonlinear control systems, especially identification (or reverse engineering) of weakly nonlinear systems.

The current research involves adaptive dynamical units on a regular grid that are only locally coupled. The task is, based on a predetermined global information theoretic objective function (e.g. information rate) for the input-output processing of the grid, find the local adaptation rules for the individual units, such that the grid's emergent dynamics is optimal with respect to the objective function. ",,Male,PostDoc,University of California,US,2006,Santa Fe,
Robustness Analysis of the Heat Shock Response using semiquantitative Reasoning,"The Heat Shock Response (HSR) is a universal procedure among organisms that repairs protein damage in- duced by heat and other stresses. It is a simple biological mechanism that is yet rich enough to be analyzed from the perspective of robustness and efficiency. A series of papers by El-Samad et al. [1], [2] have presented a control theoretical approach for studying HSR in Escherichia coli bacteria. They argue that the complexity of the HSR control mechanism is necessary to achieve the observed robustness of such biological systems.
We extend the control theoretical approach, applying interval analysis to Lyapunov’s indirect method, and consider the robustness of the HSR with respect to uncertainties in the individual chemical reaction rates. In order to design alternative control mechanisms for the HSR we compute the optimal control to the protein damage-repair cycle. Furthermore we propose a novel reduced order model of the HSR.",Biology,Social and behavioural sciences,5,Susanne Schindler,Biology,Life sciences,"I am pursuing an PhD in theoretical biology. My background lies in mathematics with specialization in genetic algorithms. I am working on understanding the complex behaviour of evolution in both ways using modeling and computing techniques. Among others the main aims are to find a model of speciation and unifying genetic algorithms with stochastic processes including spatial structured populations.

Against the belief of speciation taking place only under reproductive isolation induced by geographical borders there are now forming theories about parapatric and sympatric speciation, that means with only partwise or without any geographical isolation. The interest lies on identifying the mechanisms of speciation since reproductive isolation can be a cause of, as well as being caused by speciation under geographical isolation. My research ties in with the work about adaptive speciation of Dieckmann and Doebeli. ",,Female,PhD,Max Planck Institute for Mathematics in the Sciences,Germany,2006,Santa Fe,
Robustness Analysis of the Heat Shock Response using semiquantitative Reasoning,"The Heat Shock Response (HSR) is a universal procedure among organisms that repairs protein damage in- duced by heat and other stresses. It is a simple biological mechanism that is yet rich enough to be analyzed from the perspective of robustness and efficiency. A series of papers by El-Samad et al. [1], [2] have presented a control theoretical approach for studying HSR in Escherichia coli bacteria. They argue that the complexity of the HSR control mechanism is necessary to achieve the observed robustness of such biological systems.
We extend the control theoretical approach, applying interval analysis to Lyapunov’s indirect method, and consider the robustness of the HSR with respect to uncertainties in the individual chemical reaction rates. In order to design alternative control mechanisms for the HSR we compute the optimal control to the protein damage-repair cycle. Furthermore we propose a novel reduced order model of the HSR.",Biology,Social and behavioural sciences,5,Elham Kashefi,,,,,Female,,"Institute for Quantum Computing, Waterloo, Ontario, Canada",Canada,2006,Santa Fe,
